town,id,firm,retailer,fascia,store_name,add_one,add_two,locality,postcode,long_wgs,lat_wgs,bng_e,bng_n,pqi,open_date,close_date,size_band,size_sqft,size_sqm,rev,emp
London,1010013508,Marks and Spencer,Marks and Spencer,Marks and Spencer,M&S Charlton,1-5 Gallions Road,,Charlton,SE7 7FA,0.024835931,51.48818443,540679.96,178525.31,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",5693922.705,64
London,1010014160,Marks and Spencer,Marks and Spencer,Marks and Spencer,M&S West Hampstead,Unit 1 Hardy Building,,West Hampstead,NW6 2BR,-0.191539199,51.54703586,525496.596,184676.5658,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",5693922.705,64
London,1010014927,Marks and Spencer,Marks and Spencer,Marks and Spencer,M&S Wanstead Convenience,157 High Street,,Wanstead,E11 2RL,0.028124087,51.57604482,540637.3796,188301.8373,Rooftop geocoded by Geolytix,20180823,0,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)","Between 15,069 and 30,138","Between 1,400 and 2,800",5693922.705,64
London,1010001654,Marks and Spencer,Marks and Spencer,Marks and Spencer BP,M&S Widmore Bromley BP,133-135 Widmore Road,,Widmore,BR1 3AX,0.028361304,51.40690514,541175,169493.82,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,5693922.705,64
London,1010001655,Marks and Spencer,Marks and Spencer,Marks and Spencer BP,M&S Downham Bromley BP,411 Bromley Road,,Southend,BR1 4PJ,-0.006110252,51.42624855,538719.09,171579.02,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,5693922.705,64
London,1010001668,Marks and Spencer,Marks and Spencer,Marks and Spencer BP,M&S Mitcham Rd BP,3 Mitcham Road,,Waddon,CR0 3RN,-0.111217658,51.37899278,531547.66,166130.51,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,5693922.705,64
London,1010001669,Marks and Spencer,Marks and Spencer,Marks and Spencer BP,M&S Shirley BP,179 Shirley Road,,Shirley,CR0 8SS,-0.05893798,51.37637632,535193.5,165934.58,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,5693922.705,64
London,1010001670,Marks and Spencer,Marks and Spencer,Marks and Spencer BP,M&S Addington Croydon BP,215 Selsdon Park Road,,Forestdale,CR2 8JH,-0.038093026,51.35340332,536712.52,163418.6,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,5693922.705,64
London,1010001677,Marks and Spencer,Marks and Spencer,Marks and Spencer BP,M&S Bypass BP,Edgington Way,,Foots Cray,DA14 5AD,0.125239419,51.41443572,547888.2,170522.14,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,5693922.705,64
London,1010001706,Marks and Spencer,Marks and Spencer,Marks and Spencer BP,M&S Bessborough BP,13-21 Bessborough Road,HA1 3BS,Harrow,HA1 3BS,-0.341626735,51.57897509,515009.57,187981.85,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,5693922.705,64
London,1010001707,Marks and Spencer,Marks and Spencer,Marks and Spencer BP,M&S Bury St BP,Bury Street,,Ruislip Common,HA4 7TW,-0.43656523,51.58813537,508409.64,188855.64,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,5693922.705,64
London,1010001710,Marks and Spencer,Marks and Spencer,Marks and Spencer BP,M&S Greengate Ilford BP,709 Eastern Avenue,Newbury Park,Newbury Park,IG2 7RH,0.085486856,51.57418557,544617.89,188206.9,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,5693922.705,64
London,1010001716,Marks and Spencer,Marks and Spencer,Marks and Spencer BP,M&S Ewell BP,London Road,,Stoneleigh,KT17 2PT,-0.244854153,51.35427747,522313.58,163151.01,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,5693922.705,64
London,1010001733,Marks and Spencer,Marks and Spencer,Marks and Spencer BP,M&S Pinkham Way Southgate BP,Pinkham Way,North Circular Road,Bounds Green,N11 2UU,-0.136978707,51.61049499,529099.75,191828.46,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,5693922.705,64
London,1010001734,Marks and Spencer,Marks and Spencer,Marks and Spencer BP,M&S Byron Finchley BP,407 High Road,,Finchley,N12 0AP,-0.174778944,51.60102938,526508.8,190709.79,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,5693922.705,64
